,Refreshing,Runner,Baker,Counter,Regulator,Has Python,Has Whiteboard,Has Reached Balmers Peak,DNE,Type of Activity Id,Type of Movie Id,Type of GPU Id,Type of Laptop Id,Type of Toaster Id,Type of Deck Id,Type of Whale Id,Type of Star Id,Type of Dog Id,labels
2176,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1,0.1,0.3,0.1,0.3,0.2,0.1,0.1,0.4,0.0
2177,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2,0.2,0.2,0.6,0.3,0.3,0.1,0.3,0.1,0.0
2178,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.3,0.2,0.4,0.3,0.2,0.1,0.2,0.1,1.0
2179,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.4,0.3,0.6,0.3,0.2,0.1,0.2,0.1,0.0
2180,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.2,0.4,1.0
2181,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.2,0.2,0.2,0.3,0.3,0.3,0.2,0.2,0.4,1.0
2182,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.4,0.2,0.3,0.2,0.2,0.1,0.2,0.1,0.0
2183,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,1.0
2184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.3,0.4,0.3,0.2,0.3,0.2,0.4,0.0
2185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.2,0.5,0.3,0.2,0.1,0.2,0.1,0.0
2186,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.2,0.4,0.3,0.2,0.1,0.2,0.1,1.0
2187,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.2,0.4,0.3,0.3,0.3,0.5,0.2,0.4,0.0
2188,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.6,0.2,0.3,0.3,0.2,0.5,0.2,0.4,1.0
2189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.4,0.4,0.3,0.3,0.4,0.2,0.4,0.0
2190,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.4,0.3,0.4,0.3,0.3,0.1,0.2,0.1,0.0
2191,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2,0.2,0.2,0.6,0.3,0.3,0.4,0.4,0.4,1.0
2192,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.4,0.5,0.4,0.3,0.2,0.1,0.2,0.1,1.0
2193,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2,0.2,0.3,0.5,0.2,0.2,0.5,0.5,0.4,1.0
2194,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.3,0.5,0.4,0.3,0.3,0.5,0.2,0.4,0.0
2195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.2,0.4,0.3,0.2,0.5,0.2,0.4,0.0
2196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.5,0.4,0.3,0.1,0.2,0.1,0.0
2197,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.2,0.4,0.3,0.3,0.1,0.2,0.1,1.0
2198,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.3,0.2,0.4,0.3,0.3,0.1,0.2,0.1,0.0
2199,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1,0.1,0.2,0.1,0.3,0.2,0.1,0.1,0.4,0.0
2200,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.4,0.4,0.3,0.3,0.3,0.1,0.2,0.1,0.0
2201,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,1.0
2202,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.2,0.4,0.4,0.3,0.2,0.2,0.4,0.0
2203,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.2,0.5,0.3,0.3,0.2,0.2,0.4,0.0
2204,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.3,0.4,0.3,0.3,0.3,0.2,0.4,1.0
2205,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.2,0.4,0.3,0.3,0.1,0.2,0.1,1.0
2206,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4,0.1,0.2,0.4,0.1,0.2,0.1,0.1,0.1,0.0
2207,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.2,0.5,0.3,0.2,0.3,0.2,0.4,1.0
2208,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.6,0.5,0.3,0.3,0.2,0.1,0.2,0.1,0.0
2209,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.2,0.2,0.2,0.4,0.3,0.2,0.1,0.2,0.1,0.0
2210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.0
2211,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2,0.2,0.2,0.6,0.3,0.3,0.5,0.5,0.4,1.0
2212,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.3,0.2,0.3,0.3,0.3,0.2,0.5,0.2,0.4,1.0
2213,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2,0.2,0.2,0.4,0.3,0.3,0.1,0.2,0.1,0.0
2214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.6,0.3,0.2,0.3,0.4,0.3,0.0
2215,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.4,0.4,0.4,0.3,0.2,0.1,0.2,0.1,1.0
2216,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.3,0.4,0.4,0.3,0.2,0.1,0.2,0.1,0.0
2217,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.6,0.3,0.4,0.3,0.2,0.4,0.2,0.4,0.0
2218,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.3,0.2,0.5,0.3,0.3,0.5,0.2,0.4,1.0
2219,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.5,0.4,0.3,0.2,0.2,0.5,0.2,0.4,1.0
2220,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.2,0.1,0.2,0.5,0.4,0.3,0.2,0.2,0.4,0.0
2221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.0
2222,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3,0.3,0.2,0.6,0.2,0.3,0.3,0.5,0.3,0.0
2223,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.0
2224,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.3,0.2,0.6,0.3,0.4,0.5,0.3,0.4,0.0
2225,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.2,0.3,0.3,0.6,0.2,0.3,0.1,0.6,0.1,0.0
2226,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.6,0.2,0.6,0.4,0.3,0.1,0.2,0.1,1.0
2227,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.4,0.5,0.3,0.3,0.1,0.2,0.1,1.0
2228,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.2,0.4,0.3,0.2,0.2,0.2,0.4,0.0
2229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.0
2230,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.1,0.1,0.2,0.1,0.4,0.2,0.1,0.1,0.3,1.0
2231,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.2,0.4,0.3,0.3,0.1,0.2,0.1,0.0
2232,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.1,0.2,0.1,0.1,0.2,0.1,0.1,0.1,0.0
2233,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3,0.4,0.3,0.4,0.2,0.3,0.5,0.3,0.4,0.0
2234,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.3,0.4,0.3,0.2,0.1,0.2,0.1,0.0
2235,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3,0.2,0.2,0.4,0.3,0.3,0.1,0.2,0.1,0.0
2236,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.3,0.2,0.4,0.3,0.4,0.1,0.2,0.1,1.0
2237,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.3,0.3,0.5,0.3,0.3,0.1,0.2,0.1,0.0
2238,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.0
2239,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.3,0.5,0.3,0.3,0.5,0.2,0.4,1.0
2240,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2,0.2,0.2,0.3,0.3,0.3,0.2,0.2,0.4,0.0
2241,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.4,0.4,0.4,0.3,0.3,0.5,0.2,0.4,0.0
2242,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3,0.5,0.3,0.6,0.4,0.3,0.1,0.2,0.1,0.0
2243,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1,0.1,0.2,0.1,0.3,0.2,0.1,0.1,0.4,1.0
2244,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.2,0.4,0.3,0.3,0.2,0.2,0.4,0.0
2245,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.2,0.4,0.3,0.3,0.3,0.2,0.4,0.0
2246,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.1,0.1,0.2,0.1,0.3,0.2,0.1,0.1,0.4,0.0
2247,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2,0.2,0.2,0.4,0.4,0.3,0.2,0.2,0.4,0.0
2248,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2,0.2,0.2,0.4,0.3,0.2,0.2,0.2,0.3,0.0
2249,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2,0.2,0.2,0.5,0.4,0.3,0.1,0.2,0.1,1.0
2250,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2,0.3,0.2,0.6,0.2,0.3,0.5,0.5,0.4,1.0
2251,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.5,0.2,0.6,0.3,0.2,0.5,0.3,0.4,1.0
2252,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.2,0.2,0.2,0.5,0.3,0.4,0.2,0.2,0.4,1.0
2253,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.2,0.5,0.4,0.3,0.1,0.2,0.1,0.0
2254,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.5,0.3,0.5,0.3,0.3,0.1,0.2,0.1,1.0
2255,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1,0.6,0.1,0.2,0.1,0.3,0.1,0.1,0.1,0.0
2256,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.3,0.4,0.3,0.2,0.1,0.2,0.1,0.0
2257,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2,0.2,0.2,0.5,0.3,0.3,0.2,0.2,0.4,0.0
2258,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.3,0.2,0.2,0.4,0.3,0.3,0.1,0.2,0.1,1.0
2259,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2,0.2,0.2,0.6,0.4,0.4,0.4,0.3,0.4,1.0
2260,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.2,0.4,0.3,0.3,0.1,0.2,0.1,1.0
2261,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.2,0.5,0.3,0.3,0.3,0.2,0.4,1.0
2262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.3,0.5,0.3,0.3,0.5,0.2,0.4,1.0
2263,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.2,0.5,0.3,0.3,0.5,0.2,0.4,1.0
2264,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1,0.1,0.2,0.1,0.3,0.2,0.1,0.1,0.1,1.0
2265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.3,0.6,0.2,0.2,0.5,0.6,0.4,0.0
2266,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2,0.2,0.2,0.6,0.3,0.3,0.2,0.2,0.4,1.0
2267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.0
2268,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.3,0.3,0.2,0.2,0.3,0.5,0.2,0.4,1.0
2269,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3,0.2,0.2,0.6,0.3,0.2,0.3,0.3,0.4,0.0
2270,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.3,0.2,0.2,0.4,0.4,0.2,0.5,0.2,0.4,0.0
2271,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.6,0.2,0.5,0.4,0.4,0.1,0.2,0.1,1.0
2272,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.3,0.3,0.2,0.3,0.1,0.2,0.1,1.0
2273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.5,0.3,0.2,0.3,0.2,0.4,0.0
2274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.2,0.4,0.3,0.2,0.2,0.2,0.4,0.0
2275,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4,0.1,0.2,0.2,0.1,0.2,0.1,0.1,0.1,0.0
2276,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1,0.1,0.2,0.1,0.3,0.3,0.1,0.1,0.4,1.0
2277,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.3,0.3,0.4,0.3,0.3,0.1,0.2,0.1,1.0
2278,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.3,0.3,0.3,0.3,0.2,0.5,0.2,0.4,1.0
2279,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.2,0.4,0.4,0.2,0.5,0.2,0.4,1.0
2280,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.2,0.3,0.3,0.3,0.2,0.5,0.2,0.4,1.0
2281,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.2,0.4,0.3,0.3,0.3,0.2,0.4,0.0
2282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.4,0.0
2283,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.3,0.4,0.3,0.4,0.3,0.3,0.4,0.2,0.4,0.0
2284,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1,0.1,0.4,0.1,0.2,0.2,0.1,0.1,0.2,0.0
2285,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.3,0.2,0.2,0.3,0.3,0.2,0.5,0.2,0.4,1.0
2286,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.1,0.1,0.2,0.1,0.3,0.3,0.1,0.1,0.1,0.0
2287,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.3,0.4,0.3,0.3,0.3,0.1,0.2,0.1,0.0
2288,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.5,0.3,0.3,0.3,0.2,0.3,0.2,0.4,0.0
2289,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.5,0.3,0.5,0.2,0.3,0.5,0.4,0.4,0.0
2290,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.3,0.3,0.5,0.3,0.3,0.1,0.2,0.1,0.0
2291,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.3,0.3,0.5,0.3,0.3,0.3,0.2,0.4,0.0
2292,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.4,0.2,0.4,0.2,0.3,0.5,0.5,0.4,0.0
2293,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.4,0.2,0.4,0.3,0.2,0.5,0.2,0.4,0.0
2294,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4,0.1,0.4,0.5,0.1,0.3,0.5,0.1,0.4,0.0
2295,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.2,0.5,0.3,0.3,0.3,0.2,0.4,0.0
2296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.0
2297,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.3,0.2,0.2,0.4,0.3,0.2,0.2,0.2,0.4,0.0
2298,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.3,0.3,0.4,0.3,0.3,0.5,0.2,0.4,1.0
2299,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.2,0.4,0.3,0.2,0.1,0.2,0.1,1.0
2300,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.2,0.3,0.2,0.6,0.4,0.2,0.5,0.6,0.4,0.0
2301,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.4,0.2,0.4,0.3,0.2,0.3,0.2,0.4,0.0
2302,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.3,0.4,0.3,0.3,0.3,0.1,0.2,0.1,0.0
2303,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.4,0.2,0.4,0.3,0.3,0.5,0.2,0.4,0.0
2304,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.3,0.3,0.3,0.2,0.5,0.2,0.4,1.0
2305,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.3,0.2,0.4,0.3,0.2,0.1,0.2,0.1,0.0
2306,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3,0.2,0.2,0.4,0.3,0.2,0.5,0.2,0.4,1.0
2307,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,1.0
2308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.3,0.5,0.3,0.2,0.5,0.2,0.4,0.0
2309,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.5,0.2,0.4,0.3,0.2,0.1,0.2,0.1,0.0
2310,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.3,0.3,0.4,0.3,0.3,0.1,0.2,0.1,1.0
2311,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.5,0.5,0.2,0.3,0.2,0.1,0.2,0.1,1.0
2312,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.2,0.5,0.3,0.3,0.5,0.2,0.4,0.0
2313,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.4,0.2,0.2,0.3,0.1,0.2,0.1,0.0
2314,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.3,0.3,0.3,0.2,0.1,0.2,0.1,0.0
2315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.1,0.3,0.2,0.1,0.1,0.1,0.0
2316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.3,0.3,0.2,0.2,0.1,0.2,0.1,1.0
2317,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.3,0.6,0.3,0.4,0.3,0.3,0.3,0.2,0.4,0.0
2318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.3,0.5,0.3,0.2,0.3,0.2,0.4,0.0
2319,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.3,0.2,0.4,0.3,0.3,0.1,0.2,0.1,0.0
2320,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.3,0.5,0.3,0.3,0.2,0.2,0.4,0.0
2321,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.3,0.4,0.4,0.3,0.3,0.1,0.2,0.1,1.0
2322,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.6,0.4,0.3,0.3,0.4,0.1,0.2,0.1,0.0
2323,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1,0.6,0.1,0.3,0.1,0.3,0.5,0.1,0.4,0.0
2324,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.6,0.3,0.4,0.3,0.2,0.3,0.2,0.4,1.0
2325,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3,0.2,0.2,0.3,0.3,0.3,0.1,0.2,0.1,0.0
2326,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.2,0.4,0.3,0.3,0.1,0.2,0.1,0.0
2327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2,0.2,0.2,0.4,0.3,0.2,0.2,0.2,0.4,0.0
2328,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.5,0.2,0.4,0.3,0.2,0.5,0.2,0.4,0.0
2329,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.3,0.4,0.3,0.3,0.5,0.2,0.4,0.0
2330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.3,0.4,0.3,0.2,0.2,0.2,0.3,0.0
2331,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.6,0.3,0.4,0.3,0.3,0.1,0.2,0.1,0.0
2332,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4,0.6,0.5,0.2,0.2,0.2,0.4,0.2,0.4,1.0
2333,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.0
2334,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.2,0.5,0.3,0.3,0.3,0.2,0.4,0.0
2335,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.3,0.3,0.3,0.2,0.4,0.2,0.4,0.0
2336,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.3,0.3,0.4,0.3,0.2,0.4,0.2,0.4,0.0
2337,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.3,0.2,0.5,0.3,0.2,0.5,0.2,0.4,0.0
2338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.3,0.4,0.3,0.2,0.2,0.2,0.4,1.0
2339,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.3,0.2,0.2,0.5,0.3,0.3,0.1,0.2,0.1,0.0
2340,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.2,0.6,0.4,0.3,0.2,0.2,0.4,0.0
2341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.0
2342,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.5,0.3,0.4,0.3,0.4,0.1,0.2,0.1,0.0
2343,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.2,0.4,0.3,0.2,0.2,0.1,0.2,0.1,1.0
2344,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.1,0.1,0.2,0.1,0.3,0.3,0.1,0.1,0.1,0.0
2345,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.3,0.2,0.3,0.3,0.3,0.2,0.2,0.4,1.0
2346,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.1,0.1,0.2,0.1,0.3,0.3,0.1,0.1,0.1,0.0
2347,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.6,0.3,0.4,0.3,0.4,0.1,0.2,0.1,1.0
2348,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2,0.2,0.2,0.6,0.3,0.2,0.4,0.2,0.4,1.0
2349,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.6,0.2,0.5,0.2,0.3,0.5,0.4,0.4,1.0
2350,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.6,0.2,0.6,0.2,0.3,0.1,0.6,0.1,1.0
